"subscription_id","customer_id","stripe_customer_id","plan_price_id","plan_tier","date_key","year_month","plan_name","billing_interval","price_usd","mrr_contribution","status","trial_start_date","trial_end_date","current_period_start","current_period_end","churn_date","is_active","is_churned","is_in_trial","days_as_customer","acquisition_channel","acquisition_channel_type","is_paid_acquisition","country","signup_plan_tier"
"sub_o1wodgzdn9s8ts","204d7c5e-240c-4892-88ed-fcc768524fe1","cus_scmo1pob7fu992","price_pro_monthly","pro",20240704,"2024-07","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-07-04 16:37:33+01","2024-07-18 13:30:45+01","2024-07-04 13:03:00+01","2025-06-30 18:00:06+01","",1,"","",703,"product_hunt","Organic","","GB","pro"
"sub_uhcu5m767jez24","897524aa-12b8-4d36-ae16-fe28f8b8a7f2","cus_06akt7zqht2xz5","price_pro_monthly","pro",20240802,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-08-02 04:58:10+01","2024-08-16 02:13:33+01","2024-08-02 21:51:27+01","2025-06-30 03:09:46+01","",1,"","",673,"linkedin_ads","Paid",1,"US","pro"
"sub_05mpz05tqm3g98","1565357c-7018-411a-9cb9-f49e22584bac","cus_z5sthslmwa6tj3","price_pro_monthly","pro",20240411,"2024-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-04-11 23:48:14+01","2024-04-25 17:20:56+01","2024-04-11 06:19:08+01","2025-06-30 04:42:35+01","",1,"","",787,"referral","Organic","","NG","pro"
"sub_29jb8jxkq054cf","940aa1ea-c2ae-47ae-be08-ad10021d4209","cus_mbxek0q929u6wt","price_starter_monthly","starter",20240915,"2024-09","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-09-15 18:39:48+01","2024-09-30 00:46:31+01","2024-09-15 07:09:59+01","2025-06-30 23:28:18+01","",1,"","",630,"google_ads","Paid",1,"NG","starter"
"sub_w3dp11ikx0rb5t","021cf935-d08e-41d9-8a63-0c98ad892621","cus_zsilu3ndz3cc5r","price_pro_monthly","pro",20240602,"2024-06","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-06-02 12:45:00+01","2024-06-16 21:34:03+01","2024-06-02 13:43:10+01","2025-06-30 03:57:30+01","",1,"","",735,"google_ads","Paid",1,"CA","pro"
"sub_c283jzgn99lt3j","aa86dbcb-550a-4017-bf00-bc70dea7f25f","cus_jrpp7r93fezez5","price_pro_monthly","pro",20241212,"2024-12","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-12-12 01:02:54+01","2024-12-26 23:50:40+01","2024-12-12 08:21:54+01","2025-06-30 08:56:19+01","",1,"","",542,"organic_search","Organic","","US","pro"
"sub_szork64mgj78jp","6dd20475-4669-4e44-bb36-4a7a6ab71172","cus_8voeubfn9kr2fv","price_business_monthly","business",20240821,"2024-08","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-08-21 23:04:30+01","2024-09-04 20:39:13+01","2024-08-21 18:13:52+01","2025-06-30 18:56:23+01","",1,"","",655,"linkedin_ads","Paid",1,"CA","business"
"sub_2dxx60lxet8sjt","9e9ac39c-aee9-458a-a556-f8a5c12098c9","cus_em5puu62rzv1sq","price_business_monthly","business",20240605,"2024-06","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-06-05 19:33:32+01","2024-06-19 05:56:56+01","2024-06-05 13:51:39+01","2025-06-30 19:37:27+01","",1,"","",732,"referral","Organic","","NG","business"
"sub_vl9rz4d4yji359","153c838d-fd67-454a-8e80-ac714d2e0a41","cus_oiot860x5zu2zu","price_pro_monthly","pro",20240317,"2024-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-03-17 09:08:57+01","2024-03-31 07:53:35+01","2024-03-17 18:47:24+01","2025-06-30 23:16:11+01","",1,"","",812,"referral","Organic","","GH","pro"
"sub_vfiud99xro37u9","7287a2e9-b2a0-4fc0-9c85-84c623c131dc","cus_s1saxt8jh34udt","price_pro_monthly","pro",20240213,"2024-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-02-13 06:09:07+01","2024-02-27 02:52:07+01","2024-02-13 17:55:32+01","2024-12-09 02:45:36+01","2024-12-09 18:59:13+01","",1,"",300,"google_ads","Paid",1,"US","pro"
"sub_i6aynpe6swyu2r","cb093987-a9f6-4c44-b5df-b633c25cf6fe","cus_4ljedgfjdlogwl","price_starter_annual","starter",20240124,"2024-01","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-01-24 13:50:05+01","2024-02-07 10:03:58+01","2024-01-24 13:07:00+01","2024-02-23 18:05:52+01","2024-02-23 10:12:23+01","",1,"",29,"linkedin_ads","Paid",1,"IN","starter"
"sub_6kli7v12j21tel","84900ad7-e6a1-42db-8caf-bda82c9d6df2","cus_n3eh1vr1necqor","price_pro_monthly","pro",20240601,"2024-06","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-06-01 04:02:00+01","2024-06-15 07:46:49+01","2024-06-01 14:55:37+01","2025-06-30 11:53:43+01","",1,"","",736,"linkedin_ads","Paid",1,"GH","pro"
"sub_q16a3kl0n4l6bp","edbf0f63-6f65-40e0-87ca-012567ce8617","cus_it2kodwh8n92tp","price_business_monthly","business",20250412,"2025-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-04-12 01:57:41+01","2025-04-26 13:58:23+01","2025-04-12 22:24:27+01","2025-06-30 09:05:04+01","",1,"","",420,"referral","Organic","","NG","business"
"sub_dd49ik3tdw7v1q","25e4a50f-2eb3-4e29-a0e1-0b6104a2f417","cus_gc7jjy94h4kftc","price_pro_monthly","pro",20240101,"2024-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-01-01 07:27:26+01","2024-01-15 18:12:18+01","2024-01-01 17:39:00+01","2025-06-30 12:49:35+01","",1,"","",888,"referral","Organic","","IN","pro"
"sub_n0uonqaipt6ur9","5f663dd2-2c17-407e-a755-583606d7be41","cus_hs258w9zjxlh8l","price_business_monthly","business",20240303,"2024-03","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-03-03 01:23:51+01","2024-03-17 19:27:11+01","2024-03-03 22:41:31+01","2025-06-30 20:04:23+01","",1,"","",825,"referral","Organic","","US","business"
"sub_4u6ave7e51m4wu","af0f0845-dcfe-49ef-8ef4-9064a6d95b64","cus_o6z1t2xcb3yym3","price_business_monthly","business",20250417,"2025-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-04-17 01:48:57+01","2025-05-01 19:23:59+01","2025-04-17 06:24:00+01","2025-06-30 10:05:35+01","",1,"","",416,"google_ads","Paid",1,"GB","business"
"sub_cqml8qqzyekv2d","3531be66-e44b-452e-9760-5ce423f61da3","cus_7qhak7mdwkzirn","price_business_annual","business",20240331,"2024-03","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","canceled","2024-03-31 23:37:25+01","2024-04-14 05:27:17+01","2024-03-31 22:51:53+01","2024-09-27 21:35:09+01","2024-09-27 09:05:38+01","",1,"",179,"referral","Organic","","DE","business"
"sub_f7mvq356j0je3m","b46df555-325b-4130-94ef-ab02513bfeb6","cus_o5urtxuyucecju","price_starter_annual","starter",20241226,"2024-12","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-12-26 17:08:00+01","2025-01-09 19:09:08+01","2024-12-26 10:23:31+01","2025-06-30 02:20:27+01","",1,"","",528,"organic_search","Organic","","NG","starter"
"sub_n3za0co76o8qhe","09800b85-130a-4248-b34c-d07b838cf12f","cus_ytjuq7x7b7p9jy","price_pro_monthly","pro",20250108,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-08 20:20:56+01","2025-01-23 00:56:50+01","2025-01-08 16:11:32+01","2025-06-30 06:58:35+01","",1,"","",515,"referral","Organic","","NG","pro"
"sub_crx6sfjqd9c7t7","e8c40eb2-93d8-4467-9453-fdf4536e4524","cus_tlom539iy87hlc","price_starter_monthly","starter",20240921,"2024-09","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-09-21 23:48:03+01","2024-10-05 03:07:36+01","2024-09-21 12:00:30+01","2025-04-19 03:03:50+01","2025-04-19 12:35:41+01","",1,"",210,"referral","Organic","","ZA","starter"
"sub_agq39xlp0bn85p","e51e2ea4-53b2-4833-ae36-08bf0b80142a","cus_4ir833sicvpdqe","price_pro_monthly","pro",20240902,"2024-09","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-09-02 03:51:27+01","2024-09-16 19:20:43+01","2024-09-02 19:08:12+01","2025-06-30 02:02:29+01","",1,"","",643,"linkedin_ads","Paid",1,"NG","pro"
"sub_8jz9ds2ulk3fuq","e872a409-0d1a-40f4-a88b-6dbb5e02bb8f","cus_bvpdcb4owo52wq","price_starter_annual","starter",20240712,"2024-07","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-07-12 20:16:17+01","2024-07-26 16:49:07+01","2024-07-12 19:35:36+01","2025-03-09 07:55:54+01","2025-03-09 14:22:08+01","",1,"",239,"google_ads","Paid",1,"DE","starter"
"sub_082sfr23c60cjb","337db213-042d-4cbe-aefe-f72051c59522","cus_asvdazv46esmrw","price_pro_monthly","pro",20250326,"2025-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-03-26 08:43:11+01","2025-04-09 03:29:57+01","2025-03-26 12:49:35+01","2025-06-30 22:39:25+01","",1,"","",438,"organic_search","Organic","","NG","pro"
"sub_820ps5i5ftojtb","860013f9-d1d1-4fee-84e8-b62235d2ba79","cus_xmvtfqvk8sxfi3","price_pro_monthly","pro",20250212,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-12 23:16:57+01","2025-02-26 10:59:34+01","2025-02-12 14:28:12+01","2025-06-30 19:35:14+01","",1,"","",480,"google_ads","Paid",1,"NG","pro"
"sub_t8li72w4oebmqp","432ff232-3a00-4b19-b5a4-8d0816594ddd","cus_myz9vlu8wpfq2b","price_pro_monthly","pro",20240804,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-08-04 03:23:25+01","2024-08-18 06:13:36+01","2024-08-04 09:45:03+01","2024-10-03 13:23:28+01","2024-10-03 20:21:22+01","",1,"",60,"google_ads","Paid",1,"BR","pro"
"sub_3vtl1drz0xv6dd","6b435e5f-188a-4e00-a55e-f82465f68ae1","cus_3no3aamtfpw6m9","price_pro_annual","pro",20241123,"2024-11","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","canceled","2024-11-23 05:21:51+01","2024-12-07 10:45:28+01","2024-11-23 04:29:49+01","2025-05-22 17:24:06+01","2025-05-22 20:43:01+01","",1,"",180,"google_ads","Paid",1,"NG","pro"
"sub_bzgazni37zcgac","b4d94850-7393-442f-81a5-0ed17d08bfb4","cus_ihgjd3ex5mhqnn","price_starter_monthly","starter",20240330,"2024-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-03-30 19:22:55+01","2024-04-13 02:00:10+01","2024-03-30 05:11:28+01","2025-06-30 11:50:50+01","",1,"","",799,"google_ads","Paid",1,"NG","starter"
"sub_1zblm576m2yvp6","00272715-7c75-4a7f-ba61-32b30550cc3d","cus_5egtylpw71v4kf","price_business_monthly","business",20250213,"2025-02","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2025-02-13 15:45:12+01","2025-02-27 05:29:38+01","2025-02-13 11:02:28+01","2025-05-14 10:02:53+01","2025-05-14 16:06:48+01","",1,"",90,"product_hunt","Organic","","ZA","business"
"sub_7zvnbi1cao8w81","44b2b537-734c-44b2-b8e8-6cc34c36c58a","cus_r022wgn51nsgzs","price_pro_monthly","pro",20250211,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-11 09:22:08+01","2025-02-25 02:56:13+01","2025-02-11 01:13:44+01","2025-06-30 19:07:00+01","",1,"","",481,"google_ads","Paid",1,"NG","pro"
"sub_sz1ctw689mw68m","600a2068-b8c5-483e-8336-31fb5898f831","cus_xh6qihpnf4jd1k","price_pro_monthly","pro",20240910,"2024-09","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-09-10 05:02:23+01","2024-09-24 13:04:02+01","2024-09-10 08:58:23+01","2025-06-30 22:36:21+01","",1,"","",635,"linkedin_ads","Paid",1,"US","pro"
"sub_8uuxop63ctzrbz","cb1f0f66-6128-434f-afb2-32dc6dd0fb75","cus_pnrjapjc6kstcj","price_starter_annual","starter",20241025,"2024-10","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-10-25 05:45:56+01","2024-11-08 07:42:12+01","2024-10-25 08:30:32+01","2025-06-30 09:44:43+01","",1,"","",590,"google_ads","Paid",1,"GB","starter"
"sub_ku8niarn4flhw3","0b018914-e94a-43e7-908e-b11ebe13e5bd","cus_j014gve4ztj1km","price_starter_monthly","starter",20240206,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-02-06 05:57:25+01","2024-02-20 06:18:06+01","2024-02-06 03:31:13+01","2025-06-30 13:20:16+01","",1,"","",852,"linkedin_ads","Paid",1,"US","starter"
"sub_juwxu2hhlda2ux","0e2947f4-c197-4278-ad67-2dbcaf1ed72d","cus_1foi0rs210q2lg","price_pro_monthly","pro",20250224,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-24 01:40:48+01","2025-03-10 18:35:58+01","2025-02-24 14:53:43+01","2025-06-30 02:22:15+01","",1,"","",468,"organic_search","Organic","","US","pro"
"sub_ja5enp2wa6m96m","74aa3f40-7c13-4a99-8307-8a14ea5f8777","cus_e7a34mpyo2tla2","price_starter_monthly","starter",20240812,"2024-08","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-08-12 19:55:11+01","2024-08-26 03:10:37+01","2024-08-12 19:35:50+01","2025-06-30 18:28:20+01","",1,"","",664,"linkedin_ads","Paid",1,"US","starter"
"sub_1loi4p2gayqmgj","be0858f7-0e00-485f-a11d-46994186b77e","cus_on8cnrl8xkgyg3","price_business_monthly","business",20240618,"2024-06","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-06-18 01:58:28+01","2024-07-02 04:05:51+01","2024-06-18 15:56:01+01","2025-06-30 23:38:08+01","",1,"","",719,"organic_search","Organic","","CA","business"
"sub_fztgp8d20gm62s","b5be2aea-6644-41d5-b082-4f201a6e1c19","cus_xccsg4ofdtrc85","price_starter_monthly","starter",20240405,"2024-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-04-05 04:32:27+01","2024-04-19 07:34:23+01","2024-04-05 16:46:00+01","2024-09-02 22:23:36+01","2024-09-02 04:27:06+01","",1,"",149,"google_ads","Paid",1,"ZA","starter"
"sub_t05uq9gynsz117","6e64cbd4-aa4b-4fab-b292-b310a2bfcdb8","cus_7vsyjafco3s65q","price_pro_monthly","pro",20240607,"2024-06","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-06-07 07:04:35+01","2024-06-21 13:38:09+01","2024-06-07 16:34:48+01","2025-06-30 23:38:54+01","",1,"","",730,"linkedin_ads","Paid",1,"US","pro"
"sub_u62j8lbdsg1fbt","f2993a4f-e959-4007-96fe-6d37e71f641b","cus_zkw3gi60q6guo8","price_pro_monthly","pro",20240216,"2024-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-02-16 08:08:42+01","2024-03-01 05:03:16+01","2024-02-16 20:18:34+01","2025-06-30 05:40:59+01","",1,"","",842,"google_ads","Paid",1,"ZA","pro"
"sub_k9x0740c98uzzy","5f96da9e-2bbf-48a7-ab8a-66f08b532cf7","cus_z0hr9t9cd1lqjs","price_starter_annual","starter",20240322,"2024-03","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-03-21 21:13:03+01","2024-04-04 09:59:45+01","2024-03-22 00:40:47+01","2025-06-30 01:08:02+01","",1,"","",807,"google_ads","Paid",1,"US","starter"
"sub_hezr4e5izb1edm","2afb4809-05f1-4ab5-8bef-bfb56f6f426f","cus_4oae7l0rcti8f3","price_starter_monthly","starter",20241123,"2024-11","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-11-23 22:52:03+01","2024-12-07 12:45:50+01","2024-11-23 02:26:16+01","2025-06-30 13:12:00+01","",1,"","",561,"organic_search","Organic","","CA","starter"
"sub_7pqovvi1yx9dy3","7b7cd866-b9f6-450e-b9c7-98a875c273ce","cus_gyajpgz6tpbwsx","price_starter_monthly","starter",20240111,"2024-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-01-10 20:02:55+01","2024-01-24 06:37:47+01","2024-01-11 00:04:30+01","2025-06-30 10:24:55+01","",1,"","",878,"organic_search","Organic","","NG","starter"
"sub_h7bi8tjwofc57p","32136f43-2896-421b-91fd-1c2373bda8fa","cus_17nidp9mgyh523","price_pro_monthly","pro",20240718,"2024-07","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-07-18 13:29:48+01","2024-08-01 02:24:14+01","2024-07-18 01:32:03+01","2025-02-13 12:25:35+01","2025-02-13 12:53:26+01","",1,"",210,"organic_search","Organic","","GB","pro"
"sub_7dsonkk1jxpp9y","c2c31a20-7f73-41a5-93a5-3fa58f94b74d","cus_ght7ehmgoloqc3","price_starter_monthly","starter",20240123,"2024-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-01-23 14:22:00+01","2024-02-06 10:41:38+01","2024-01-23 20:49:12+01","2025-06-30 23:14:36+01","",1,"","",866,"linkedin_ads","Paid",1,"NG","starter"
"sub_qege5ekfhoe3mx","23e341b2-eccc-496f-b7d4-e72a402e5245","cus_9dt94g8v9zy9yl","price_starter_monthly","starter",20240123,"2024-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-01-23 22:32:54+01","2024-02-06 17:40:56+01","2024-01-23 23:20:17+01","2025-06-30 22:09:06+01","",1,"","",865,"google_ads","Paid",1,"NG","starter"
"sub_tr98w07fil3dvy","ca12b056-22b6-4998-8cc4-42349b6fba9f","cus_vvnxiv9iw6l01w","price_pro_monthly","pro",20241218,"2024-12","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-12-18 08:56:08+01","2025-01-02 00:18:29+01","2024-12-18 09:14:12+01","2025-06-30 18:21:51+01","",1,"","",536,"google_ads","Paid",1,"ZA","pro"
"sub_gnctijh33ic44t","8dbe8f93-229b-4b71-ba51-db7a098000f8","cus_9p5el2b2o31i0m","price_starter_monthly","starter",20240912,"2024-09","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-09-12 15:49:46+01","2024-09-26 13:58:44+01","2024-09-12 13:01:23+01","2025-07-01 00:17:23+01","",1,"","",633,"google_ads","Paid",1,"NG","starter"
"sub_jlqv62j16w8min","c8ad0b79-a216-4af3-9358-8d4e4fea79a0","cus_i5sgwcr8b97egt","price_business_monthly","business",20250409,"2025-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-04-10 00:38:49+01","2025-04-23 17:24:51+01","2025-04-09 16:54:17+01","2025-06-30 13:24:59+01","",1,"","",424,"product_hunt","Organic","","BR","business"
"sub_hkcmnt6u777ldm","efdfa648-767c-49a8-a140-9f0a3487743b","cus_gikqwj2c9ogps0","price_starter_annual","starter",20240210,"2024-02","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-02-10 10:54:28+01","2024-02-24 06:07:54+01","2024-02-10 13:38:09+01","2024-09-07 11:50:23+01","2024-09-07 19:24:25+01","",1,"",210,"linkedin_ads","Paid",1,"GB","starter"
"sub_a5ji1vege3byjt","093466c8-ea84-49ba-81a2-3dabc4337926","cus_vf0jqqnvceqfga","price_pro_monthly","pro",20250210,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-10 04:19:49+01","2025-02-24 11:56:19+01","2025-02-10 07:15:50+01","2025-06-30 06:26:52+01","",1,"","",482,"linkedin_ads","Paid",1,"CA","pro"
"sub_3qoxqd66bx0rtm","a57ca7ec-1eee-4983-a757-c1209c79c28f","cus_nrxvob7nugpj60","price_business_annual","business",20240710,"2024-07","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2024-07-11 00:35:28+01","2024-07-24 03:58:59+01","2024-07-10 06:09:59+01","2025-06-30 04:05:23+01","",1,"","",697,"linkedin_ads","Paid",1,"IN","business"
"sub_lh3x0g6sqjy6re","3593c02a-ff8a-4326-9fef-c809b95b9e69","cus_0ib3wyzxjqyjv8","price_pro_monthly","pro",20241121,"2024-11","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-11-21 22:01:44+01","2024-12-05 17:26:50+01","2024-11-21 07:41:10+01","2025-06-30 21:59:52+01","",1,"","",563,"organic_search","Organic","","US","pro"
"sub_0f6qepyohakc37","a26c9114-d8ec-4afe-89f5-99075f0604a6","cus_9c65fpyst5v017","price_starter_monthly","starter",20250129,"2025-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-01-29 18:04:01+01","2025-02-12 12:20:41+01","2025-01-29 21:44:22+01","2025-06-30 05:52:28+01","",1,"","",493,"google_ads","Paid",1,"US","starter"
"sub_9b7ry0cgq4hpvi","e15a0b40-a90b-416b-bf7d-616692d2cbde","cus_7ol93aczsx0gnz","price_starter_monthly","starter",20241020,"2024-10","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-10-20 07:48:25+01","2024-11-03 17:51:40+01","2024-10-20 19:44:50+01","2025-06-30 04:49:58+01","",1,"","",595,"referral","Organic","","GH","starter"
"sub_rfbenmzso6axuw","b479fea2-737c-43f4-8a13-45b11ceda9b9","cus_03g95p6dwcdecb","price_business_monthly","business",20240914,"2024-09","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2024-09-14 22:43:13+01","2024-09-28 08:09:10+01","2024-09-14 16:50:15+01","2024-10-14 12:08:46+01","2024-10-14 12:39:22+01","",1,"",29,"product_hunt","Organic","","GB","business"
"sub_y3iw6vgk4y32hm","4da574fd-6df1-4f0a-9f4d-bea06a80899c","cus_x2bh2ns8jr1vmy","price_starter_annual","starter",20241210,"2024-12","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-12-10 12:02:30+01","2024-12-24 13:05:58+01","2024-12-10 05:14:27+01","2025-06-30 14:05:32+01","",1,"","",544,"referral","Organic","","NG","starter"
"sub_9bgv2esf4ndrfd","11f8f909-f1e9-45dd-bae0-ef3529c2e02e","cus_953a5o47aet81i","price_starter_annual","starter",20250222,"2025-02","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2025-02-22 18:43:35+01","2025-03-08 21:11:45+01","2025-02-22 21:54:52+01","2025-06-30 18:14:57+01","",1,"","",469,"google_ads","Paid",1,"KE","starter"
"sub_4x4pzj42rl1eh8","666be192-4deb-42fd-bbac-5590535625af","cus_amb3lpvowcp779","price_pro_annual","pro",20241203,"2024-12","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","canceled","2024-12-03 21:06:48+01","2024-12-17 20:18:16+01","2024-12-03 07:44:09+01","2025-06-01 05:10:58+01","2025-06-01 23:32:01+01","",1,"",180,"referral","Organic","","GB","pro"
"sub_m94uzxy4g8on3w","f5a0204b-fc7b-4976-8f72-e0aae49e5073","cus_52zbrd399q68rt","price_pro_monthly","pro",20250110,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-10 13:15:53+01","2025-01-24 21:50:46+01","2025-01-10 11:13:23+01","2025-06-30 21:03:57+01","",1,"","",513,"linkedin_ads","Paid",1,"US","pro"
"sub_2cxtjyrdirl481","aee746d2-670a-4d9c-9a7a-feb882af1cbd","cus_b7lnkzx8yx7wr2","price_starter_monthly","starter",20250120,"2025-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-01-20 22:04:14+01","2025-02-03 13:11:25+01","2025-01-20 21:35:20+01","2025-06-30 05:00:56+01","",1,"","",502,"product_hunt","Organic","","US","starter"
"sub_skouzxnljrnjcg","12882739-54b3-4611-904d-80fba15d9b2a","cus_600x28pijkemvg","price_starter_monthly","starter",20250422,"2025-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-04-23 00:17:04+01","2025-05-06 03:36:49+01","2025-04-22 21:42:04+01","2025-06-30 12:05:27+01","",1,"","",410,"organic_search","Organic","","IN","starter"
"sub_mpa7dzvhltmgra","237258e9-4cbf-4424-91de-a752ab129cf3","cus_vgnp127exvda4l","price_pro_monthly","pro",20240306,"2024-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-03-06 20:55:41+01","2024-03-20 16:06:08+01","2024-03-06 05:01:16+01","2024-04-05 06:27:10+01","2024-04-05 22:00:04+01","",1,"",30,"referral","Organic","","IN","pro"
