response_id,submitted_at,hidden.user_id,hidden.plan,hidden.country,question.nps_score,question.reason,question.feature_request
1dd6a7d4-c25,2025-06-01T01:46:02Z,d4d53aa7-3a73-47b4-ac28-ae66d882c8ab,starter,ZA,10,Love the kanban board,
244c89cc-c4e,2024-03-01T15:19:32Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,9,Super easy to use,API docs
61e7f01c-64b,2024-06-01T00:42:55Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,9,Best tool for my team,
2152b115-cc9,2024-09-01T10:22:05Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,6,Support was slow,API docs
4f7a40ca-5ef,2024-12-01T10:48:16Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,10,Best tool for my team,API docs
ba0566ac-6c4,2025-03-01T19:19:27Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,10,Love the kanban board,API docs
a1de9489-61d,2025-06-01T06:36:59Z,17a6af28-e71b-4a20-8ed1-3b691e41d988,business,NG,9,Best tool for my team,Mobile app improvements
fb4d1272-10c,2025-03-01T04:30:48Z,de8f2a31-ee3d-41d1-a147-5f8d39f2f1c4,starter,GB,9,Best tool for my team,
a5b7084c-55c,2025-06-01T06:28:34Z,de8f2a31-ee3d-41d1-a147-5f8d39f2f1c4,starter,GB,3,Missing integrations I need,Bulk actions
cf6fb575-245,2024-12-01T01:23:57Z,d3fc4e57-9d4b-4517-909c-ab405ecaee8f,pro,DE,7,Some bugs occasionally,Bulk actions
43fbff6e-83d,2025-03-01T01:22:50Z,d3fc4e57-9d4b-4517-909c-ab405ecaee8f,pro,DE,8,Works well enough,Mobile app improvements
aef43832-b31,2025-06-01T16:04:46Z,d3fc4e57-9d4b-4517-909c-ab405ecaee8f,pro,DE,9,Love the kanban board,Mobile app improvements
7ba9474a-c5b,2024-06-01T01:53:49Z,d06cd375-be90-4fda-9ccd-1ca2fd8464bc,starter,US,9,"Clean UI, nothing bloated",
7581b53a-17a,2024-09-01T04:37:48Z,d06cd375-be90-4fda-9ccd-1ca2fd8464bc,starter,US,10,Love the kanban board,
3842828a-4c2,2024-12-01T16:17:15Z,d06cd375-be90-4fda-9ccd-1ca2fd8464bc,starter,US,8,Decent price,
94b0dce8-709,2025-03-01T16:05:30Z,d06cd375-be90-4fda-9ccd-1ca2fd8464bc,starter,US,9,Love the kanban board,
97a161fa-cb0,2025-06-01T16:43:44Z,d06cd375-be90-4fda-9ccd-1ca2fd8464bc,starter,US,10,Saves me hours every week,Mobile app improvements
58f29df4-721,2024-03-01T12:18:56Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,7,Works well enough,Bulk actions
a683bae1-b67,2024-06-01T23:17:05Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,10,Great value,API docs
017015cc-d9b,2024-09-01T21:51:48Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,6,Missing integrations I need,
29054d11-4d5,2024-12-01T02:34:58Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,10,Saves me hours every week,Mobile app improvements
6f478471-9b5,2025-03-01T03:16:37Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,10,"Clean UI, nothing bloated",Better reporting
7b773b7d-c25,2025-06-01T13:58:33Z,4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb,starter,NG,9,Super easy to use,
9ee9af8f-5f2,2025-06-01T06:05:55Z,fd762a4a-22b1-4e63-a281-257777eb6d39,starter,NG,10,Best tool for my team,Mobile app improvements
4f22df33-5a3,2024-09-01T05:18:57Z,079e45e2-27d6-442c-bb1e-79063ed8db34,starter,ZA,9,Saves me hours every week,Bulk actions
bc633c46-639,2024-12-01T01:49:43Z,079e45e2-27d6-442c-bb1e-79063ed8db34,starter,ZA,9,Love the kanban board,Better reporting
f0642d6a-6a8,2025-03-01T14:30:56Z,079e45e2-27d6-442c-bb1e-79063ed8db34,starter,ZA,5,Too expensive for what it offers,More integrations
ec5dde9c-61d,2025-06-01T02:13:48Z,079e45e2-27d6-442c-bb1e-79063ed8db34,starter,ZA,8,Some bugs occasionally,Bulk actions
84a3d2a6-037,2024-12-01T09:05:38Z,820a101d-539a-424c-a9ec-7d3a10fc5d52,starter,NG,8,Decent price,Better reporting
6af01998-e59,2025-03-01T11:10:34Z,820a101d-539a-424c-a9ec-7d3a10fc5d52,starter,NG,9,Best tool for my team,Bulk actions
09ab5f14-7a8,2025-06-01T16:52:47Z,820a101d-539a-424c-a9ec-7d3a10fc5d52,starter,NG,7,Decent price,More integrations
0f527d1f-1eb,2024-03-01T15:55:25Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,10,"Clean UI, nothing bloated",Better reporting
f096746e-3fc,2024-06-01T05:13:23Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,10,Love the kanban board,More integrations
935f5060-b59,2024-09-01T19:15:30Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,8,Some bugs occasionally,Better reporting
fb5fdcc0-0f0,2024-12-01T23:17:14Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,10,"Clean UI, nothing bloated",Bulk actions
f5c61156-a7f,2025-03-01T03:08:52Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,10,Saves me hours every week,
ba112a8f-a91,2025-06-01T00:07:02Z,3aa8e5cd-a20d-4a53-be9f-1715ae055665,starter,DE,6,Support was slow,Better reporting
e64b5e67-928,2024-12-01T22:24:58Z,d930f6f2-f8b6-46cc-a74f-40187df4f3ad,starter,CA,10,Love the kanban board,
a84b7eb3-d3f,2025-03-01T14:44:03Z,d930f6f2-f8b6-46cc-a74f-40187df4f3ad,starter,CA,9,Love the kanban board,Bulk actions
8abf8ede-2a0,2025-06-01T01:28:21Z,d930f6f2-f8b6-46cc-a74f-40187df4f3ad,starter,CA,9,"Clean UI, nothing bloated",
90abfb8a-fb8,2024-12-01T01:30:07Z,62f51666-5dcf-462b-b702-7f277136b3f3,starter,US,2,Missing integrations I need,Bulk actions
91d52462-f02,2025-03-01T04:15:01Z,62f51666-5dcf-462b-b702-7f277136b3f3,starter,US,10,Great value,Bulk actions
66ef6707-c95,2025-06-01T15:46:54Z,62f51666-5dcf-462b-b702-7f277136b3f3,starter,US,9,Great value,More integrations
7e7133fe-07b,2025-03-01T14:22:10Z,19811276-d72d-4454-b52b-2598d7059b5f,pro,US,10,Saves me hours every week,More integrations
c3d0918e-14d,2025-06-01T05:35:41Z,19811276-d72d-4454-b52b-2598d7059b5f,pro,US,6,Confusing onboarding,More integrations
6f0b3c8f-00e,2024-06-01T03:25:20Z,c0c51416-cceb-4335-b1a5-e6ab8269a950,pro,NG,9,Great value,Mobile app improvements
f9f40a4f-294,2024-09-01T03:53:47Z,c0c51416-cceb-4335-b1a5-e6ab8269a950,pro,NG,9,"Clean UI, nothing bloated",API docs
9dfa1f75-d90,2024-12-01T19:42:06Z,c0c51416-cceb-4335-b1a5-e6ab8269a950,pro,NG,10,Love the kanban board,API docs
738438a7-bfd,2025-03-01T06:34:53Z,c0c51416-cceb-4335-b1a5-e6ab8269a950,pro,NG,10,Great value,Mobile app improvements
13f9f2d5-21f,2025-06-01T19:58:56Z,c0c51416-cceb-4335-b1a5-e6ab8269a950,pro,NG,10,Great value,Bulk actions
342f1915-c93,2024-12-01T05:59:18Z,e195d24b-a73b-42df-92ad-b3ab4bc27168,starter,NG,8,Works well enough,API docs
f026da96-6ba,2025-03-01T02:51:54Z,e195d24b-a73b-42df-92ad-b3ab4bc27168,starter,NG,8,Some bugs occasionally,Better reporting
3f4ca025-5b0,2025-06-01T16:12:53Z,e195d24b-a73b-42df-92ad-b3ab4bc27168,starter,NG,9,Love the kanban board,
50ec5d4d-f52,2025-03-01T09:57:29Z,f8c532dc-05a5-444c-8dfe-f1031e3b9e7d,pro,US,10,Super easy to use,More integrations
69352e8c-43b,2025-06-01T11:41:22Z,f8c532dc-05a5-444c-8dfe-f1031e3b9e7d,pro,US,9,Great value,API docs
b0965d58-820,2024-03-01T11:10:50Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,10,Best tool for my team,
c1a1751c-d4e,2024-06-01T21:57:02Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,9,Super easy to use,More integrations
758da387-b9a,2024-09-01T17:36:03Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,9,Love the kanban board,More integrations
fdc36dc9-f1b,2024-12-01T01:46:15Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,10,Best tool for my team,
79bff12e-a61,2025-03-01T05:23:07Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,10,"Clean UI, nothing bloated",API docs
63e70f67-11f,2025-06-01T20:47:58Z,75173790-5476-44af-b639-dbf78c0ba3cb,starter,NG,10,Best tool for my team,Bulk actions
9d43ccbb-028,2024-12-01T23:00:10Z,00bd12d1-01c3-41c0-9bc3-b2faab82cc8e,starter,DE,10,Great value,API docs
af26d7e0-4d5,2025-03-01T00:06:58Z,00bd12d1-01c3-41c0-9bc3-b2faab82cc8e,starter,DE,8,Good but missing a few features,More integrations
a841fec8-8cb,2025-06-01T12:47:37Z,00bd12d1-01c3-41c0-9bc3-b2faab82cc8e,starter,DE,10,Love the kanban board,Mobile app improvements
b1d83e47-8b4,2025-06-01T02:12:31Z,08a79ab7-2b2d-4dff-9de6-187ba0f0d899,starter,NG,10,"Clean UI, nothing bloated",Bulk actions
02fd4a78-636,2024-09-01T08:04:35Z,e8afd699-a70d-4d12-b21f-94d3635959c8,starter,ZA,9,"Clean UI, nothing bloated",Better reporting
3ce1cfed-469,2024-12-01T05:48:13Z,e8afd699-a70d-4d12-b21f-94d3635959c8,starter,ZA,10,Super easy to use,Mobile app improvements
8d21696b-f30,2025-03-01T19:54:56Z,e8afd699-a70d-4d12-b21f-94d3635959c8,starter,ZA,6,Keeps crashing on mobile,API docs
b72dd26f-7d7,2025-06-01T04:52:20Z,e8afd699-a70d-4d12-b21f-94d3635959c8,starter,ZA,9,Super easy to use,Better reporting
8531e842-f78,2024-09-01T10:04:16Z,e0af64f6-054b-4736-a3fc-04e38db8564e,starter,CA,8,Some bugs occasionally,More integrations
9ac39ca2-5b0,2024-12-01T03:37:49Z,e0af64f6-054b-4736-a3fc-04e38db8564e,starter,CA,9,"Clean UI, nothing bloated",
d2235418-c49,2025-03-01T11:29:06Z,e0af64f6-054b-4736-a3fc-04e38db8564e,starter,CA,9,"Clean UI, nothing bloated",Bulk actions
d4f97299-43f,2025-06-01T12:11:46Z,e0af64f6-054b-4736-a3fc-04e38db8564e,starter,CA,10,Love the kanban board,
92c32134-f31,2024-03-01T09:37:40Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,7,Good but missing a few features,
b67bfdb7-7e3,2024-06-01T03:11:01Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,10,Super easy to use,Bulk actions
649af6e4-e14,2024-09-01T14:57:04Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,9,Best tool for my team,Bulk actions
14f6a326-afd,2024-12-01T12:21:23Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,7,Good but missing a few features,Bulk actions
fa059a14-936,2025-03-01T10:39:39Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,10,Saves me hours every week,More integrations
206b6663-157,2025-06-01T12:54:59Z,b9f0161b-bd98-4112-bd97-c58217440791,starter,US,10,"Clean UI, nothing bloated",API docs
86ce86f0-6e1,2024-03-01T07:12:19Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,10,Saves me hours every week,More integrations
d4e587fa-a80,2024-06-01T09:14:56Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,10,Love the kanban board,More integrations
d554860d-0d8,2024-09-01T03:53:44Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,9,Love the kanban board,More integrations
ef971da1-c75,2024-12-01T10:10:40Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,7,Works well enough,API docs
f815f066-29e,2025-03-01T10:15:13Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,8,Decent price,Mobile app improvements
593db4ed-6c4,2025-06-01T18:35:55Z,16ec1a25-1785-462c-bafd-4b223c8fb56b,pro,NG,9,Great value,Mobile app improvements
e795ce5c-96c,2024-12-01T00:29:45Z,78940e24-3d20-4d9c-9294-48af88f97a28,starter,GB,8,Decent price,
31f87892-f7f,2025-03-01T13:50:48Z,78940e24-3d20-4d9c-9294-48af88f97a28,starter,GB,4,Support was slow,More integrations
37232561-78b,2025-06-01T22:04:46Z,78940e24-3d20-4d9c-9294-48af88f97a28,starter,GB,10,Great value,Mobile app improvements
c33e46cd-545,2024-03-01T19:03:32Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,8,Good but missing a few features,Bulk actions
bd912fe1-487,2024-06-01T19:01:12Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,8,Some bugs occasionally,Mobile app improvements
d81bdd3b-67d,2024-09-01T20:58:23Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,9,"Clean UI, nothing bloated",Mobile app improvements
fa91cdf7-31c,2024-12-01T22:18:09Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,8,Works well enough,Mobile app improvements
cb1e4d5b-5f3,2025-03-01T10:07:20Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,7,Good but missing a few features,Better reporting
aa0c9c36-898,2025-06-01T16:06:10Z,188ad4e4-8934-4776-9832-8b1f0e3907b3,pro,ZA,10,Best tool for my team,API docs
8f097f9d-f6a,2024-03-01T16:34:43Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,5,Too expensive for what it offers,Bulk actions
3204aa0f-175,2024-06-01T06:57:43Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,4,Too expensive for what it offers,API docs
81e0cebb-048,2024-09-01T06:43:27Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,9,Love the kanban board,Mobile app improvements
8fcc8a51-dbf,2024-12-01T22:46:31Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,10,Best tool for my team,Bulk actions
5870cf1d-c6e,2025-03-01T04:28:23Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,9,Great value,
b4d1b47f-bd5,2025-06-01T15:06:28Z,eac1fbc0-ea48-4687-84f4-8b7a28617f1a,business,ZA,9,Love the kanban board,API docs
ddf9b9d9-cd7,2024-09-01T03:58:12Z,4f1a6ebf-ea85-40f8-97d7-53e9faf155f1,business,GB,8,Some bugs occasionally,
ac2e3523-622,2024-12-01T01:08:16Z,4f1a6ebf-ea85-40f8-97d7-53e9faf155f1,business,GB,10,Love the kanban board,Bulk actions
4a97aa50-4ca,2025-03-01T23:15:26Z,4f1a6ebf-ea85-40f8-97d7-53e9faf155f1,business,GB,9,Saves me hours every week,
32168b98-6f6,2025-06-01T18:40:59Z,4f1a6ebf-ea85-40f8-97d7-53e9faf155f1,business,GB,10,Best tool for my team,Better reporting
1bdf93a2-4d0,2025-03-01T06:58:36Z,ee1fcf9e-b40b-4ff6-ae8c-f792f3e5a413,business,DE,10,Saves me hours every week,API docs
c96852e7-09a,2025-06-01T02:41:28Z,ee1fcf9e-b40b-4ff6-ae8c-f792f3e5a413,business,DE,3,Keeps crashing on mobile,Better reporting
9c08d445-07e,2024-09-01T10:50:29Z,ecd57e37-2769-4fa3-a4dc-f92e92a63b14,starter,NG,9,"Clean UI, nothing bloated",More integrations
fa7cddfe-8e4,2024-12-01T09:01:41Z,ecd57e37-2769-4fa3-a4dc-f92e92a63b14,starter,NG,10,Saves me hours every week,Better reporting
15c70f35-0c2,2025-03-01T22:28:41Z,ecd57e37-2769-4fa3-a4dc-f92e92a63b14,starter,NG,10,Love the kanban board,Mobile app improvements
2a4708da-3e5,2025-06-01T18:57:02Z,ecd57e37-2769-4fa3-a4dc-f92e92a63b14,starter,NG,7,Some bugs occasionally,Better reporting
dde57dcb-df3,2024-12-01T13:39:50Z,1e6a7a93-8ed7-4671-9d81-c5bbd6fd037f,starter,KE,9,Super easy to use,API docs
fd65732d-427,2025-03-01T16:34:50Z,1e6a7a93-8ed7-4671-9d81-c5bbd6fd037f,starter,KE,10,Saves me hours every week,API docs
6e9a260d-617,2025-06-01T14:54:16Z,1e6a7a93-8ed7-4671-9d81-c5bbd6fd037f,starter,KE,10,Saves me hours every week,Bulk actions
0894066a-2d0,2024-12-01T00:07:01Z,d87daa7c-86c3-4a1e-8835-53fc7f66abd7,business,US,6,Too expensive for what it offers,Better reporting
4167c66a-870,2025-03-01T01:41:08Z,d87daa7c-86c3-4a1e-8835-53fc7f66abd7,business,US,9,Saves me hours every week,
2c1171fe-e56,2025-06-01T20:15:35Z,d87daa7c-86c3-4a1e-8835-53fc7f66abd7,business,US,10,Super easy to use,More integrations
b1fa8078-a7b,2024-09-01T12:09:38Z,3df42e71-f49d-488f-b985-700ad8a98f57,starter,NG,8,Some bugs occasionally,More integrations
bc5b0a94-7e8,2024-12-01T00:04:25Z,3df42e71-f49d-488f-b985-700ad8a98f57,starter,NG,10,Saves me hours every week,Mobile app improvements
9e4383c2-54e,2025-03-01T19:44:55Z,3df42e71-f49d-488f-b985-700ad8a98f57,starter,NG,9,"Clean UI, nothing bloated",Bulk actions
ae6b68ca-b0c,2025-06-01T03:44:24Z,3df42e71-f49d-488f-b985-700ad8a98f57,starter,NG,6,Support was slow,Better reporting
64f90837-91b,2024-12-01T22:36:41Z,cdd1222f-d4c5-4e9f-8116-be99f40676b4,pro,NG,8,Some bugs occasionally,More integrations
ba25557a-eb3,2025-03-01T13:34:50Z,cdd1222f-d4c5-4e9f-8116-be99f40676b4,pro,NG,10,Great value,API docs
e229b6fc-168,2025-06-01T20:48:01Z,cdd1222f-d4c5-4e9f-8116-be99f40676b4,pro,NG,10,"Clean UI, nothing bloated",More integrations
1b57520b-0dc,2024-12-01T20:09:43Z,5bfb7248-b079-4a6e-9438-0d680030e268,starter,CA,9,"Clean UI, nothing bloated",Better reporting
7cf46ac3-2d2,2025-03-01T08:43:08Z,5bfb7248-b079-4a6e-9438-0d680030e268,starter,CA,6,Too expensive for what it offers,API docs
d86bac18-cf7,2025-06-01T13:21:52Z,5bfb7248-b079-4a6e-9438-0d680030e268,starter,CA,10,"Clean UI, nothing bloated",Mobile app improvements
a5fd161f-e81,2025-06-01T05:24:52Z,ad8bf2a5-ad1b-48db-82bd-ce116b88b40d,pro,BR,9,Super easy to use,Bulk actions
0e933585-278,2024-09-01T22:04:57Z,14da8877-123b-4d45-b38d-a6f23c705477,starter,US,9,Great value,More integrations
bbd50311-961,2024-12-01T15:14:47Z,14da8877-123b-4d45-b38d-a6f23c705477,starter,US,7,Good but missing a few features,More integrations
65e8cfa5-d2d,2025-03-01T00:18:39Z,14da8877-123b-4d45-b38d-a6f23c705477,starter,US,9,Best tool for my team,Bulk actions
7832ae9e-a90,2025-06-01T21:23:40Z,14da8877-123b-4d45-b38d-a6f23c705477,starter,US,10,"Clean UI, nothing bloated",API docs
7338aa77-e10,2024-09-01T00:14:08Z,2f767534-4a21-4d50-bab3-0cb32e9386fb,starter,CA,10,Great value,Mobile app improvements
7e3da090-6ec,2024-12-01T16:03:44Z,2f767534-4a21-4d50-bab3-0cb32e9386fb,starter,CA,9,Love the kanban board,Bulk actions
16b34e15-0f5,2025-03-01T15:02:05Z,2f767534-4a21-4d50-bab3-0cb32e9386fb,starter,CA,10,Love the kanban board,More integrations
b49f30fc-a32,2025-06-01T07:07:38Z,2f767534-4a21-4d50-bab3-0cb32e9386fb,starter,CA,8,Good but missing a few features,API docs
fb9ea9e1-a03,2024-12-01T14:34:51Z,3fffa8f2-1e0e-4c8c-a2e5-8e5a573827d6,pro,US,7,Good but missing a few features,API docs
b67cbee6-288,2025-03-01T22:56:16Z,3fffa8f2-1e0e-4c8c-a2e5-8e5a573827d6,pro,US,10,Love the kanban board,Bulk actions
6f76b458-98b,2025-06-01T19:45:17Z,3fffa8f2-1e0e-4c8c-a2e5-8e5a573827d6,pro,US,8,Some bugs occasionally,
8eed681b-3ed,2025-06-01T08:08:43Z,f317920e-b536-404b-9e72-6766cd13ec4a,business,NG,10,Saves me hours every week,API docs
7bd40e49-ca0,2024-06-01T19:03:51Z,42ae42e6-8c05-455e-8b84-a09a2adaaae6,pro,NG,10,Best tool for my team,Better reporting
d4049ac9-59d,2024-09-01T01:51:43Z,42ae42e6-8c05-455e-8b84-a09a2adaaae6,pro,NG,10,Love the kanban board,Mobile app improvements
c64347e8-c5c,2024-12-01T02:28:55Z,42ae42e6-8c05-455e-8b84-a09a2adaaae6,pro,NG,10,"Clean UI, nothing bloated",More integrations
6146e1eb-873,2025-03-01T09:22:21Z,42ae42e6-8c05-455e-8b84-a09a2adaaae6,pro,NG,9,Super easy to use,More integrations
18112cdc-3ee,2025-06-01T10:58:49Z,42ae42e6-8c05-455e-8b84-a09a2adaaae6,pro,NG,10,Love the kanban board,
7993593e-6c7,2025-03-01T04:02:31Z,c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d,business,ZA,9,Best tool for my team,API docs
d5bff6da-aa7,2025-06-01T23:57:41Z,c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d,business,ZA,7,Decent price,More integrations
7a368572-8f3,2024-03-01T00:37:17Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,9,Love the kanban board,Bulk actions
e511fc1a-880,2024-06-01T14:39:02Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,9,Love the kanban board,API docs
d9a9ff66-4ea,2024-09-01T10:36:13Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,9,Super easy to use,Mobile app improvements
6b16da67-ff5,2024-12-01T08:35:02Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,10,Great value,Mobile app improvements
8e8eb559-9a4,2025-03-01T08:52:56Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,9,Saves me hours every week,Bulk actions
43aa4a6e-527,2025-06-01T08:43:06Z,7e7b149c-bd29-45b2-a23a-3a53a0104379,business,DE,7,Good but missing a few features,More integrations
7b701d32-be1,2024-09-01T23:26:16Z,8aa5a2dd-4f81-4119-bf02-0ceaede47795,starter,KE,0,Too expensive for what it offers,API docs
7c7b4ada-32c,2024-12-01T08:49:04Z,8aa5a2dd-4f81-4119-bf02-0ceaede47795,starter,KE,6,Missing integrations I need,API docs
15c77c8c-bdd,2025-03-01T01:24:02Z,8aa5a2dd-4f81-4119-bf02-0ceaede47795,starter,KE,8,Good but missing a few features,
410b68e5-3d3,2025-06-01T02:42:07Z,8aa5a2dd-4f81-4119-bf02-0ceaede47795,starter,KE,0,Keeps crashing on mobile,
1915c58b-6ef,2024-03-01T07:39:01Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,10,Love the kanban board,More integrations
65b99eb5-27d,2024-06-01T15:07:35Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,7,Some bugs occasionally,Better reporting
baf2a278-d8f,2024-09-01T14:22:16Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,10,Great value,Bulk actions
b41c847b-8eb,2024-12-01T12:12:46Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,10,Great value,
8853ae73-bb1,2025-03-01T19:49:07Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,5,Too expensive for what it offers,Better reporting
5253996b-80f,2025-06-01T16:53:27Z,4c1fdd59-a4dc-41cf-9468-026348e8e1b4,business,CA,8,Some bugs occasionally,Better reporting
93538442-19b,2025-03-01T04:22:36Z,d86a6b16-8b56-4eb8-b5d8-03aa8e8b6294,starter,US,10,Saves me hours every week,
d57af3b9-2e9,2025-06-01T00:10:54Z,d86a6b16-8b56-4eb8-b5d8-03aa8e8b6294,starter,US,4,Keeps crashing on mobile,Bulk actions
31a145e7-2cb,2024-03-01T12:45:45Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,10,Super easy to use,
a50cb99f-795,2024-06-01T08:42:29Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,8,Good but missing a few features,Mobile app improvements
dab048a7-35e,2024-09-01T14:35:49Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,10,Super easy to use,
f5f195c0-865,2024-12-01T03:36:59Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,10,Love the kanban board,Mobile app improvements
bf7dea89-1ac,2025-03-01T14:37:57Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,8,Decent price,More integrations
d6392f03-e9f,2025-06-01T17:50:10Z,266bebb9-00eb-4a9c-ba38-5c5e9ff71e48,business,US,9,Saves me hours every week,More integrations
f3a22d1b-4bb,2024-06-01T23:03:19Z,0c683c27-70b3-4bff-b632-ce4eb0e552e2,starter,US,10,Saves me hours every week,Better reporting
94f8f751-0b7,2024-09-01T16:18:56Z,0c683c27-70b3-4bff-b632-ce4eb0e552e2,starter,US,10,Super easy to use,Bulk actions
c14d6cda-f54,2024-12-01T20:39:38Z,0c683c27-70b3-4bff-b632-ce4eb0e552e2,starter,US,9,Great value,Bulk actions
50955942-020,2025-03-01T10:18:13Z,0c683c27-70b3-4bff-b632-ce4eb0e552e2,starter,US,9,"Clean UI, nothing bloated",More integrations
197df674-af7,2025-06-01T01:22:59Z,0c683c27-70b3-4bff-b632-ce4eb0e552e2,starter,US,3,Missing integrations I need,Bulk actions
920d99d7-c9e,2024-03-01T20:58:58Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,8,Good but missing a few features,
edf9e1e9-1b6,2024-06-01T13:42:36Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,0,Confusing onboarding,API docs
a2e45e45-561,2024-09-01T11:44:54Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,8,Some bugs occasionally,API docs
12f186f9-132,2024-12-01T22:34:22Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,9,"Clean UI, nothing bloated",Better reporting
d36aedd7-e8c,2025-03-01T21:12:07Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,8,Some bugs occasionally,Mobile app improvements
9ca68e08-8b5,2025-06-01T00:53:55Z,022a0b0d-c2f3-4a8b-9c83-1845df26a12f,pro,DE,10,Great value,More integrations
ef229313-ca2,2024-09-01T09:28:34Z,2d50beb5-90d8-476a-9038-15ca2a70e911,starter,NG,7,Decent price,
b2f00a60-428,2024-12-01T20:12:01Z,2d50beb5-90d8-476a-9038-15ca2a70e911,starter,NG,10,Great value,Better reporting
30687d96-370,2025-03-01T03:45:58Z,2d50beb5-90d8-476a-9038-15ca2a70e911,starter,NG,8,Good but missing a few features,API docs
7f3d7ed9-b11,2025-06-01T18:45:55Z,2d50beb5-90d8-476a-9038-15ca2a70e911,starter,NG,10,Great value,Bulk actions
bb50fcaa-c31,2024-03-01T13:03:33Z,c2e845bd-6b99-4b40-924c-76d1d7acecd5,pro,GB,8,Some bugs occasionally,Mobile app improvements
